business_id,industry_sector,business_age_years,region_parish,annual_revenue,revenue_growth_yoy,profit_margin,avg_bank_balance,cash_to_monthly_expense_ratio,overdraft_days_last_12m,loan_amount_outstanding,debt_to_revenue,interest_rate_weighted_avg,term_months_remaining,days_past_due_max_last_12m,num_active_loans,num_employees,total_payroll_last_12m,missed_payroll_count_last_12m,payroll_growth_yoy,credit_score_business,num_returned_payments_last_12m,has_tax_lien,prior_default_or_bankruptcy,avg_monthly_card_spend,card_spend_growth_yoy,utilization_rate_card,days_late_card_payment_max_last_12m,igs_spend_growth_tract,igs_new_businesses_growth_tract,igs_small_business_loans_growth_tract,igs_personal_income_growth_tract,igs_spending_per_capita_growth_tract,igs_labor_market_engagement_index,igs_minority_women_owned_pct,igs_commercial_diversity_pct,igs_tract_population,igs_median_income_tract,revenue_growth_vs_tract_benchmark,spending_growth_vs_tract_benchmark,labor_market_health_score,risk_score,default_flag
100082,Professional Services,5.2,East Baton Rouge,1920273,0.0519,0.0927,101053.98,0.7,0,3025609,1.5756,0.0702,36,30,3,23,661128.37,1,0.0525,732,0,0,0,0,,,0,0.3039,-0.0967,-0.3028,-0.0407,-0.0234,45.2,0.0698,0.0056,8590,22000,0.1486,-0.3039,18.22,85,1
100083,Food Services,4.9,Calcasieu,201611,0.0874,0.0557,5121.46,0.32,0,169359,0.84,0.0624,48,0,4,4,56473.05,1,0.0894,840,0,0,0,0,,,0,0.0161,-0.042,0.1428,0.1519,0.0549,63.3,0.0601,0.0205,2774,22000,0.1294,-0.0161,51.07,42,0
100084,Retail,2.2,Jefferson,3660562,0.097,0.2272,210833.32,0.89,0,0,0,0.0473,0,0,0,19,1892823.23,0,0.0316,745,0,0,0,23348.21,0.1286,0.3918,0,0.2226,-0.0701,0.1255,-0.0563,-0.0938,59.9,0.1197,0.0166,8900,36722,0.1671,-0.094,26.8,11,0
100085,Food Services,3.8,Orleans,384381,-0.2084,0.0679,5731.89,0.19,11,300146,0.7809,0.0799,24,90,3,6,118171.61,3,-0.2497,604,0,0,0,654.91,0.0496,0.634,0,0.1066,-0.0249,-0.3421,-0.1184,0.0083,20.1,0.3849,0.0144,3888,79843,-0.1835,-0.057,-1.02,100,1
100086,Food Services,7,Tangipahoa,221958,-0.129,0.0931,20402.13,1.22,0,346503,1.5611,0.0674,60,0,2,2,,0,-0.1844,816,0,0,0,0,,,0,-0.0724,0.031,0.0729,0.0493,0.0496,43.2,0.1155,0.0197,6413,35323,-0.16,0.0724,32.4,46,0
100087,Manufacturing,6.3,Orleans,1010787,-0.1995,0.0755,55835.8,0.72,0,0,0,0.0792,0,0,0,4,547736.76,0,-0.1362,850,0,0,0,8461.58,-0.0726,0.7132,0,-0.1972,0.0944,0.0311,0.0355,0.4031,60.8,0.2012,0.0082,8603,65198,-0.2939,0.1246,44.75,22,0
100088,Professional Services,3.8,Ouachita,198713,0.1372,0.1624,571.04,0.04,9,194736,0.98,0.052,60,0,1,1,71725.65,1,0.0098,726,3,0,0,713.71,0.0829,0.5108,10,0.0705,-0.0665,-0.0563,0.1915,0.2411,30.9,0.1678,0.0107,7921,56086,0.2037,0.0124,34.36,98,1
100089,Real Estate,7.5,East Baton Rouge,1810648,0.2289,0.2173,47246.41,,0,796586,0.4399,0.0472,24,0,2,11,581668.72,,0.2247,758,0,0,0,16225.56,0.2608,0.0852,0,-0.0591,0.0338,0.0297,-0.0548,-0.0061,61.3,0.2263,0.0181,6850,52533,0.1951,0.3199,32.99,48,0
100090,Healthcare,3.8,Calcasieu,1992478,-0.3317,-0.0518,109399.25,0.63,10,640152,0.3213,0.0675,12,30,1,17,714846.72,0,-0.2778,692,5,0,0,7805.74,-0.2821,0.4217,10,-0.0044,0.0487,-0.1025,0.2146,0.0579,52.6,0.0318,0.0121,5555,42953,-0.3804,-0.2777,55.46,100,1
100091,Retail,7.5,Rapides,1365561,0.0751,0.1711,39226.85,0.42,0,0,0,0.0583,0,0,0,8,637163.88,0,0.042,775,0,0,0,0,,,0,-0.0303,0.0191,-0.2056,0.0566,-0.091,51.1,0.0972,0.0201,2242,51931,0.056,0.0303,37.28,7,0
100092,Manufacturing,1.9,Lafayette,430789,-0.1602,0.1361,10062.36,0.32,0,643120,1.4929,0.0758,60,0,2,2,143304.91,1,-0.1983,655,0,0,0,1465.67,-0.1838,0.322,0,-0.1968,-0.1868,-0.0323,0.0911,0.0753,24.6,0.1815,0.0193,8614,39019,0.0266,0.013,14.53,97,1
100093,Transportation,5.1,Lafayette,375864,0.4145,0.2675,24678.74,1.08,0,0,0,0.0546,0,0,0,3,203671.46,0,0.4928,823,0,0,0,0,,,0,0.1728,-0.0426,-0.0633,0.0703,0.2585,47.1,0.1938,0.0195,3316,63747,0.4571,-0.1728,33.16,0,0
100094,Healthcare,4.1,Jefferson,174118,0.1538,0.0209,10184.03,0.72,0,199506,1.1458,0.0765,24,0,4,1,82844.63,0,0.011,694,0,0,0,845.65,0.0894,0.0978,0,0.0144,0.0073,-0.0708,0.0345,-0.0911,69.1,0.223,0.0127,4333,42605,0.1465,0.075,45.28,58,0
100095,Transportation,13.3,Rapides,755783,-0.0474,0.1221,42181.09,0.76,0,418613,0.5539,0.067,12,15,1,5,266076.13,0,-0.0949,809,0,0,0,4150.11,-0.0425,0.1081,0,0.1955,-0.0331,0.0158,0.107,0.1875,77.1,0.0655,0.018,4984,46476,-0.0143,-0.238,55.3,28,0
100096,Healthcare,4.2,Tangipahoa,430896,0.0003,0.1897,11121.09,0.38,0,759241,1.762,0.0661,48,0,2,3,217277.22,0,0.0369,768,0,0,0,407.02,0.1002,0.5296,0,-0.1987,-0.1143,-0.2142,-0.1539,-0.1896,39.3,0.1554,0.0088,3980,83342,0.1146,0.2989,2.47,56,0
100097,Healthcare,11.4,Orleans,996839,0.3154,0.1985,109780.43,1.65,9,1255453,1.2594,0.05,36,0,1,6,319330.74,0,0.3456,828,0,0,1,7808.25,0.3459,0.2446,0,-0.047,-0.0692,-0.3892,-0.014,0.0782,65.7,0.1342,0.0159,8051,34584,0.3846,0.3929,34.56,47,0
100098,Construction,7,Tangipahoa,554827,0.0426,0.2841,37066.47,1.12,6,0,0,0.035,0,0,0,3,176992.95,0,0.0429,757,0,0,0,0,,,0,0.0184,-0.1211,-0.1161,0.0053,0.0865,48,0.184,0.0141,8260,32848,0.1637,-0.0184,23.28,6,0
100099,Retail,2.5,St. Tammany,101167,-0.3635,0.2141,2328.48,0.35,10,40584,0.4012,0.0526,48,30,1,1,52687.39,2,-0.385,645,0,0,0,318.39,-0.3645,0.2985,0,0.1158,0.083,0.0576,0.0093,0.1567,85,0.3033,0.023,7219,24927,-0.4465,-0.4803,56.08,100,1
100100,Retail,11.4,Orleans,954920,0.3638,0.2291,51512.18,0.84,0,0,0,0.0402,0,0,0,16,452704.6,0,0.4254,787,0,0,0,5728.75,0.2572,0.2717,0,0.4578,0.1592,0.2156,0.014,0.0592,40.3,0.1254,0.0205,5469,45117,0.2046,-0.2006,33.54,0,0
100101,Retail,10.2,Orleans,1019717,0.2088,0.186,13530.3,0.2,8,1150386,1.1281,0.0636,60,0,1,15,456017.08,0,0.0814,802,1,0,0,8070.05,0.1253,0.2389,0,-0.0252,-0.0715,-0.0406,-0.0099,-0.1318,55.5,0.116,0.0117,8226,62379,0.2803,0.1505,28.73,43,0
100102,Professional Services,8.1,Orleans,315214,-0.0882,0.1568,12963.67,0.59,0,402949,1.2783,0.0475,60,0,1,2,,0,-0.0917,,0,0,0,0,,,0,-0.117,-0.0124,0.1194,0.1976,0.1517,47,0.0991,0.0052,6780,89352,-0.0758,0.117,47.34,48,0
100103,Food Services,8,Calcasieu,63148,0.1622,0.1673,3556.47,0.81,10,0,0,0.035,0,0,0,1,29015.97,1,0.1598,736,1,0,0,0,,,0,-0.4129,0.0167,-0.2892,0.0538,0.0156,39.9,0.1132,0.014,7344,60975,0.1455,0.4129,30.15,48,0
100104,Healthcare,6.5,Caddo,1230005,-0.105,0.1605,19853.44,0.23,0,0,0,0.0675,0,0,0,15,561029.22,1,-0.0366,729,0,0,0,0,,,0,-0.1253,-0.0815,0.0683,0.0506,0.0942,47.4,0.2654,0.0151,4747,68086,-0.0235,0.1253,29.42,42,0
100105,Technology,8.7,Calcasieu,507508,-0.1108,0.3049,15636.48,0.53,0,127848,0.2519,0.035,60,0,5,7,,0,-0.1615,,0,1,0,0,,,0,0.2582,-0.1793,-0.0498,-0.2048,-0.0352,56.5,0.2416,0.0224,4482,65289,0.0685,-0.2582,4.45,21,0
100106,Food Services,11,Lafayette,589492,0.0033,0.0167,9635.05,0.2,7,866226,1.4694,0.071,60,0,2,4,,0,-0.0226,802,0,0,0,2213.99,0.0915,0.1958,0,0.2247,0.0652,0.0202,0.194,0.0037,37.8,0.1146,0.0163,7858,50298,-0.0619,-0.1332,45.34,63,0
100107,Construction,1.8,Calcasieu,560161,0.162,0.0702,18555.26,0.43,0,573317,1.0235,0.0647,36,0,1,3,265827.13,0,0.1997,763,0,0,0,0,,,0,-0.052,-0.0588,-0.0963,0.1683,0.0988,45.5,0.2514,0.0125,5714,95000,0.2208,0.052,41.19,38,0
100108,Transportation,12.3,Tangipahoa,230109,0.1335,0.2314,8166.27,0.55,0,0,0,0.0624,0,0,0,1,77030.81,0,0.1585,772,0,0,0,0,,,0,0.0085,0.3161,-0.119,0.1361,0.1649,36.9,0.2857,0.0177,8179,76561,-0.1826,-0.0085,51.56,0,0
100109,Food Services,13.7,Calcasieu,580068,0.2364,0.1727,29608.01,0.74,0,159153,0.2744,0.0385,60,0,1,3,156772.54,0,0.2011,799,0,0,0,0,,,0,-0.0115,0.078,-0.1702,0.0524,0.0265,25.6,0.3009,0.0094,2097,49115,0.1584,0.0115,24.5,2,0
100110,Retail,2.3,Caddo,223962,0.1345,0.0873,9027.83,0.53,0,349558,1.5608,0.0696,24,15,4,1,,0,0.1978,707,0,0,0,0,,,0,-0.0309,-0.1712,-0.3318,0.0368,0.2259,45,0.2258,0.0232,3223,52496,0.3057,0.0309,22.12,64,0
100111,Food Services,4.3,Jefferson,329801,0.3497,0.0933,16163.56,0.65,0,0,0,0.0627,0,0,0,1,127810.51,0,0.3723,,0,0,0,444.31,0.2883,0.3518,0,-0.0477,-0.1532,-0.0661,0.1519,-0.072,61,0.1176,0.0053,2150,39270,0.5029,0.336,44.13,5,0
100112,Retail,7.6,Rapides,693955,0.4094,0.2833,80303.78,1.94,0,0,0,0.035,0,0,0,6,340256.23,0,0.4392,810,0,0,0,620.04,0.4408,0.3501,0,0.1358,-0.0912,-0.0163,0.0299,-0.0125,45.1,0.1224,0.0079,6526,65281,0.5006,0.305,25.49,0,0
100113,Technology,10.6,Jefferson,5990581,0.0965,0.1579,242096.19,0.58,0,0,0,0.0657,0,0,0,42,2500525.84,0,0.176,755,0,0,0,0,,,0,-0.0153,-0.1144,0.0084,0.0598,0.0437,61.6,0.3953,0.0154,5808,60503,0.2109,0.0153,37.22,11,0
100114,Transportation,6.2,St. Tammany,300372,-0.044,0.0871,6668.14,0.29,0,0,0,0.0561,0,0,0,2,78974.55,0,-0.0553,746,0,0,0,648.06,0.0569,0.4407,0,-0.0059,0.1078,-0.2612,0.0597,-0.0001,42.3,0.2347,0.0121,8755,39220,-0.1518,0.0628,36.74,31,0
100115,Professional Services,8.1,Lafayette,571552,-0.0095,0.2412,18125.07,0.5,0,249290,0.4362,0.0424,36,15,1,4,156157.03,0,-0.0139,832,0,0,0,0,,,0,0.1174,-0.0103,-0.1044,-0.0746,-0.0473,41.7,0.0534,0.0244,8128,31298,0.0008,-0.1174,17.04,8,0
100116,Real Estate,3.2,St. Tammany,203137,-0.3936,0.0739,11808.46,,0,280298,1.3798,0.0454,60,90,1,1,65040.16,1,-0.3371,704,0,1,0,1135.95,-0.3573,0.1584,30,0.0477,0.0666,0.1483,-0.0371,-0.0792,76.7,0.1151,0.02,5876,39093,-0.4602,-0.405,45.64,100,1
100117,Transportation,7.2,St. Tammany,1351214,0.0345,0.1469,23253.86,,12,1697857,1.2565,0.0597,48,0,2,30,677201.01,0,-0.0211,850,1,0,0,0,,,0,0.3645,-0.1383,-0.0631,-0.0675,0.0617,81.7,0.3492,0.0151,8808,45051,0.1728,-0.3645,35.36,48,0
100118,Retail,14.6,Rapides,226425,-0.1057,0.1364,6826.61,0.42,0,165131,0.7293,0.0557,36,0,1,1,59469.14,4,-0.1309,642,0,0,0,0,,,0,0.1422,-0.1168,0.2247,0.0387,0.0806,20.8,0.2604,0.0232,6440,49972,0.0111,-0.1422,10.51,100,1
100119,Real Estate,6.8,Rapides,491546,-0.1251,0.1215,28243.28,0.78,0,210911,0.4291,0.075,48,0,3,6,123812.5,0,-0.1168,805,0,0,0,0,,,0,-0.0326,-0.0462,0.248,0.0514,0.1208,64.4,0.2162,0.0067,2917,55069,-0.0789,0.0326,41.47,22,0
100120,Healthcare,9.6,Caddo,1003757,0.0217,0.1829,91089.7,1.33,0,635556,0.6332,0.0497,48,0,3,7,509505.38,0,-0.0551,844,0,0,0,0,,,0,-0.0082,0.1393,0.0321,0.0308,-0.1076,52.5,0.0347,0.0155,2910,47745,-0.1176,0.0082,41.54,6,0
100121,Transportation,3.5,Caddo,164909,-0.4318,0.0112,3435.66,0.25,7,0,0,0.082,0,0,0,1,85548.88,1,-0.5,686,0,0,0,1148.98,-0.3435,0.2433,0,0.0707,0.0778,-0.2019,0.0199,0.2256,61.7,0.2202,0.0234,7335,22000,-0.5096,-0.4142,42.9,86,1
100122,Real Estate,3,Jefferson,1378416,-0.0094,0.111,35835.2,0.35,9,0,0,0.0493,0,0,0,29,530509.2,1,-0.1307,773,0,0,0,0,,,0,0.0761,-0.0071,0.0512,0.184,0.1508,52.2,0.5103,0.0201,5015,22000,-0.0023,-0.0761,49.36,45,0
100123,Food Services,18.5,Caddo,216510,0.0749,0.3212,,1.65,0,174713,0.807,0.035,24,0,1,2,111441.01,0,-0.0014,720,0,0,0,0,,,0,-0.069,0.1504,0.0655,0.054,-0.1524,23.2,0.1117,0.0115,7495,29264,-0.0755,0.069,26.84,17,0
100124,Retail,7.7,Caddo,911670,-0.3078,-0.0122,35360.52,0.46,0,867315,0.9513,0.0602,12,15,2,11,294418.12,1,-0.3575,689,0,0,0,0,,,0,0.1765,-0.0235,-0.1499,0.0635,-0.0075,51.8,0.3495,0.0201,2207,49749,-0.2843,-0.1765,36.26,97,1
100125,Food Services,10.2,Ouachita,941729,0.328,0.1333,55051.82,0.81,12,1361507,1.4458,0.0464,12,0,1,7,290426.45,0,0.3031,850,2,0,0,8073.73,0.2382,0.058,0,-0.1634,0.1223,-0.5053,-0.0525,-0.0342,75.9,0.1016,0.0135,7039,41906,0.2057,0.4016,46.4,50,0
100126,Construction,12.8,East Baton Rouge,1389780,0.1274,0.4479,39567.67,0.62,0,262256,0.1887,0.035,36,60,2,7,509636.73,0,0.1655,850,0,0,0,0,,,0,-0.015,-0.0059,-0.2399,-0.022,0.1303,19.8,0.0765,0.014,4854,35128,0.1333,0.015,9.39,0,0
100127,Transportation,1.8,Jefferson,584343,0.314,0.0896,22255.11,,0,202335,0.3463,0.0855,36,30,1,3,229874.28,0,0.2327,714,0,0,0,0,,,0,0.0658,0.0728,-0.3222,0.0965,0.1416,54,0.1513,0.011,4753,52709,0.2412,-0.0658,45.69,35,0
100128,Real Estate,16,Rapides,4727547,0.1255,0.3525,118250.04,0.46,0,5523754,1.1684,0.035,36,90,2,32,1545419.62,,0.0786,629,0,0,0,0,,,0,-0.0332,-0.1268,0.1341,-0.135,-0.0785,46.4,0.2309,0.0155,3407,52258,0.2523,0.0332,8,100,1
100129,Retail,6.9,Jefferson,641180,0.1094,0.1565,43032.08,0.95,0,560215,0.8737,0.0379,24,0,1,2,241738.25,0,0.0513,760,0,0,0,2929.3,0.255,0.2989,0,0.4084,-0.2702,-0.1301,0.09,-0.3286,59.4,0.3146,0.0157,8973,36771,0.3796,-0.1534,31.13,32,0
100130,Healthcare,17.9,Rapides,713609,0.3649,0.2393,,0.79,0,0,0,0.0425,0,0,0,5,308713.85,0,0.3396,850,0,0,0,0,,,0,-0.1983,-0.0518,0.158,0.0236,-0.064,35.7,0.223,0.0096,7285,29953,0.4167,0.1983,21.19,0,0
100131,Construction,2.5,Calcasieu,1131200,0.3194,0.199,72181.64,0.96,0,276786,0.2447,0.0472,24,90,1,6,403222.03,0,0.2709,782,0,1,0,1641.53,0.3995,0.6885,0,-0.0019,0.0318,-0.09,0.08,-0.0776,52,0.4026,0.0168,4824,27481,0.2876,0.4014,40.79,68,0
100132,Food Services,11.5,East Baton Rouge,1119681,0.4572,0.3127,69669.48,1.09,0,0,0,0.035,0,0,0,9,524936.24,0,0.5473,823,0,0,0,0,,,0,0.1412,-0.0376,-0.0309,0.0702,0.0092,47.6,0.1542,0.0057,3171,56072,0.4948,-0.1412,33.7,0,0
100133,Retail,4.1,Ouachita,3258856,0.0027,0.0507,139658.04,0.54,0,2847953,0.8739,0.055,24,0,1,28,983725.48,0,0.0812,811,0,0,0,5769.71,-0.0861,0.3571,0,-0.0831,0.1275,-0.1623,-0.0224,-0.0446,47.7,0.1629,0.0121,3741,48159,-0.1248,-0.003,32.76,38,0
100134,Food Services,5.4,Ouachita,329862,-0.1448,0.0452,13232.13,,0,476888,1.4457,0.08,36,60,1,4,95685.3,0,-0.2553,745,0,0,0,2655.53,0.0375,0.2896,0,0.1338,-0.1974,0.1791,-0.016,-0.0213,18.2,0.0762,0.0187,4951,50700,0.0526,-0.0963,-0.55,89,1
100135,Technology,12.2,Tangipahoa,437440,-0.2247,0.0889,12080.09,0.36,0,403498,0.9224,0.0768,12,30,1,4,227496.93,4,-0.2363,583,0,0,1,1115.97,-0.321,0.4156,0,0.0728,-0.1267,-0.2848,0.0334,0.1913,30.5,0.2127,0.0191,6935,42364,-0.098,-0.3938,15.3,100,1
100136,Food Services,4.4,Lafayette,1020796,-0.185,0.055,35177.15,0.44,0,0,0,0.0568,0,0,0,9,497960.23,2,-0.1446,620,0,0,0,2050.18,-0.1454,0.1735,0,0.0921,-0.0846,0.2778,-0.0708,0.1236,60.4,0.0733,0.0065,6391,63422,-0.1004,-0.2375,24.93,94,1
100137,Healthcare,6.4,Rapides,204046,0.1792,0.2563,10711.1,0.85,0,359860,1.7636,0.035,60,30,2,2,83271.99,0,0.0929,,0,0,0,0,,,0,0.0469,-0.11,-0.254,0.0025,0.1902,33.7,0.0236,0.0161,5998,36986,0.2892,-0.0469,14.97,43,0
100138,Manufacturing,6.5,Lafayette,1618434,0.6298,0.1578,45931.97,0.4,0,299318,0.1849,0.0524,36,0,1,18,868768.19,3,0.5577,736,0,0,0,0,,,0,0.2151,-0.2049,0.2733,-0.0387,0.1233,46,0.2141,0.0174,3322,52878,0.8347,-0.2151,13.48,54,1
100139,Construction,4.5,Calcasieu,1101213,0.3619,0.2416,54599.93,0.78,0,885791,0.8044,0.0436,24,30,1,24,589535.06,0,0.3414,770,0,0,0,7217.87,0.4503,0.0823,0,-0.0593,-0.0423,-0.2638,-0.1569,0.1732,15.8,0.0439,0.0162,8285,51596,0.4042,0.5096,-8.33,20,0
100140,Agriculture,4.2,Ouachita,438145,-0.0095,0.039,7149.5,0.2,0,0,0,0.0726,0,0,0,5,184463.44,1,0.0582,718,0,0,0,0,,,0,0.0444,-0.099,-0.1612,0.0222,0.2058,38.6,0.2252,0.0237,6192,40919,0.0895,-0.0444,20.43,51,0
100141,Agriculture,1.3,Calcasieu,460599,0.1986,0.0127,15190.28,0.4,8,595255,1.2923,0.0887,24,0,1,2,123186.79,0,0.3806,703,0,0,0,4457.47,0.2089,0.5811,0,0.0536,-0.0443,-0.023,0.0252,0.0695,21.1,0.0564,0.0167,2363,57600,0.2429,0.1553,12.96,77,0
100142,Food Services,5.2,St. Tammany,93275,-0.0917,0.1067,1601.55,0.23,4,0,0,0.0642,0,0,0,1,,3,-0.042,576,2,0,0,0,,,0,0.0302,0.1315,0.0395,-0.0288,-0.0098,35.5,0.0629,0.0116,5015,40127,-0.2232,-0.0302,25,100,1
100143,Healthcare,7.6,East Baton Rouge,310733,-0.0781,0.1927,12715.42,0.61,0,304904,0.9812,0.0543,24,0,3,2,154438.45,0,-0.0305,782,0,0,0,0,,,0,0.1229,-0.2222,0.2542,0.2234,-0.0747,33.2,0.2953,0.0188,6932,33255,0.1441,-0.1229,31.15,30,0
100144,Food Services,5.1,Tangipahoa,842774,-0.1976,0.1284,56113.56,0.92,0,0,0,0.0596,0,0,0,7,256716.56,1,-0.0996,768,0,0,0,6799.2,-0.2923,0.0269,0,0.1464,-0.0347,-0.2285,0.1103,-0.0318,46.9,0.1422,0.0069,6205,45793,-0.1629,-0.4387,37.43,39,0
100145,Food Services,8,Calcasieu,67027,-0.1829,0.2328,,0.1,0,91877,1.3707,0.035,36,30,1,1,17356.92,5,-0.1073,521,1,0,1,556.34,-0.0825,0.3239,0,-0.2533,0.1139,0.0212,-0.159,-0.0279,68.9,0.0243,0.0146,7212,42414,-0.2968,0.1708,31.14,100,1
100146,Retail,27.1,Tangipahoa,418281,0.1522,0.3983,11754.37,0.56,0,500720,1.1971,0.035,48,60,2,4,157570.47,0,0.1942,850,0,0,0,0,,,0,-0.1675,-0.1632,-0.1149,0.0396,-0.0326,42.9,0.3566,0.0072,2300,38838,0.3154,0.1675,21.54,17,0
100147,Professional Services,11.9,East Baton Rouge,214671,0.3562,0.2529,2158.33,0.16,0,270929,1.2621,0.0369,36,0,2,1,89603.32,1,0.3941,784,2,0,0,0,,,0,-0.0288,-0.078,-0.2395,0.0857,0.1603,40.7,0.2082,0.0231,3193,58167,0.4342,0.0288,29.09,51,0
100148,Healthcare,6.4,Jefferson,119510,0.259,0.2156,3958.42,0.51,0,0,0,0.0442,0,0,0,1,34146.17,1,0.2707,,0,0,0,393.27,0.1379,0.466,0,-0.111,-0.2164,0.047,0.0654,-0.1156,68.1,0.0607,0.0109,5168,64024,0.4754,0.2489,36.58,29,0
100149,Retail,10.3,Calcasieu,1896504,0.3507,0.2917,83130.12,0.74,0,2398763,1.2648,0.035,48,30,1,12,733556.44,0,0.4605,818,0,0,0,15396.57,0.3664,0.0309,0,0.2178,-0.0193,-0.1358,0.2049,-0.0156,44.6,0.2321,0.0186,7822,68501,0.37,0.1486,46.28,17,0
100150,Food Services,10.4,Caddo,158292,0.2024,-0.0274,6883.06,0.51,0,243081,1.5356,0.0763,36,30,1,1,67444.82,1,0.168,720,0,0,0,1038.36,0.4662,0.1498,20,0.4368,0.0721,-0.126,0.0016,0.1131,55.6,0.2082,0.0231,8364,46111,0.1303,0.0294,37.12,95,1
100151,Technology,0.8,Orleans,1514817,0.0224,0.0969,58298.59,0.51,0,0,0,0.0961,0,0,0,9,640185.46,0,0.0614,737,0,0,0,0,,,0,-0.1219,-0.0113,-0.2215,-0.0605,0.0418,26,0.2747,0.0213,8011,58136,0.0337,0.1219,8.99,22,0
100152,Food Services,15.6,Ouachita,255088,-0.0856,0.3218,5779.86,0.4,0,237980,0.9329,0.0434,48,0,3,2,79163.4,5,-0.0438,,0,0,0,0,,,0,-0.112,-0.0233,0.0492,-0.0158,-0.1047,85,0.1724,0.0245,8238,61929,-0.0623,0.112,48.26,100,1
100153,Retail,6.4,Ouachita,219448,0.1569,0.3811,8982.08,0.79,0,0,0,0.035,0,0,0,1,91105.04,0,0.0766,765,0,0,0,1734.48,0.0876,0.5432,0,0.2202,-0.0254,-0.275,0.0844,0.1655,42.6,0.3513,0.0173,6579,50249,0.1823,-0.1326,32.73,0,0
100154,Healthcare,7.7,Ouachita,531865,-0.3395,0.158,,1.59,0,335622,0.631,0.0725,60,0,2,4,,1,-0.341,777,0,0,0,0,,,0,-0.004,0.0383,-0.1477,0.08,-0.0043,48.3,0.3272,0.0187,3131,74402,-0.3778,0.004,38.89,50,0
100155,Agriculture,0.7,Jefferson,354563,-0.103,-0.1008,10554.2,0.32,16,0,0,0.0965,0,0,0,8,118260.53,0,-0.1722,,1,0,0,0,,,0,0.2007,-0.0169,0.1862,-0.0298,0.1577,31.1,0.227,0.0086,4126,23852,-0.0861,-0.2007,14.84,78,0
100156,Food Services,8.1,Orleans,324228,-0.1433,0.2993,23353.8,1.23,0,226910,0.6998,0.045,60,0,2,4,117777.64,0,-0.1879,838,0,0,0,1582.33,-0.0993,0.1657,0,0.0472,-0.2932,-0.3534,-0.0345,0.0778,35.9,0.0449,0.0098,8595,47540,0.1499,-0.1465,3.43,7,0
100157,Manufacturing,7.1,East Baton Rouge,665947,0.3037,0.0514,21776.9,0.41,9,785072,1.1789,0.0796,48,90,1,4,330359.05,1,0.3646,635,1,0,0,0,,,0,-0.1394,-0.0605,0.3427,0.1604,-0.1236,41.9,0.0304,0.0191,4902,43027,0.3642,0.1394,38.15,100,1
100158,Transportation,3.3,Jefferson,135157,-0.2731,0.1645,5098.74,0.54,0,0,0,0.0488,0,0,0,1,38956.31,3,-0.3451,,0,0,0,242.4,-0.23,0.0169,0,-0.0292,0.0315,-0.022,0.2276,0.1017,29.8,0.307,0.0107,4231,23789,-0.3046,-0.2008,42.22,96,1
100159,Food Services,4.7,Ouachita,892440,0.2345,0.1854,47805.02,0.79,0,1050468,1.1771,0.0592,60,0,1,8,244121.21,0,0.1956,827,0,0,0,6026.52,0.1973,0.1014,0,0.0631,0.1141,-0.3839,0.1088,0.1989,77,0.1336,0.0076,3705,36489,0.1204,0.1342,62.78,17,0
100160,Manufacturing,3.7,Ouachita,1307686,0.1152,0.1384,28903.09,0.31,0,0,0,0.0448,0,0,0,9,572340.8,0,0.047,830,0,0,0,9124.37,0.1181,0.0386,0,-0.2624,0.2112,-0.2321,0.2014,-0.0858,45.2,0.3573,0.0236,2605,25835,-0.096,0.3805,57.82,0,0
100161,Construction,4.1,Lafayette,807522,0.1179,-0.061,23192.14,0.32,6,1299386,1.6091,0.0719,48,15,3,5,379987.3,2,0.0763,709,2,0,0,3200.21,-0.0085,0.4036,0,-0.2215,-0.0211,0.0028,0.0227,0.1137,36.8,0.2239,0.0227,7972,34384,0.139,0.213,23.3,100,1
100162,Professional Services,6.6,Tangipahoa,131241,-0.0729,0.1233,1431.52,,10,172293,1.3128,0.0676,12,15,3,1,55648.81,0,-0.2391,659,5,0,0,0,,,0,0.2273,0.0317,-0.2312,0.0686,0.0449,68.8,0.1908,0.0121,8785,33750,-0.1046,-0.2273,49.72,100,1
100163,Professional Services,9.3,Tangipahoa,1067451,-0.2919,0.0417,57478.07,0.67,0,0,0,0.0623,0,0,0,7,488936,1,-0.2881,761,0,0,0,3670.53,-0.1989,0.1998,0,0.0801,-0.1171,-0.2518,0.1391,-0.1214,55.7,0.1388,0.0151,7390,26676,-0.1748,-0.279,41.48,54,0
100164,Healthcare,13.3,Lafayette,603447,0.1401,0.2638,47748.67,1.29,0,0,0,0.0418,0,0,0,6,236852.31,0,0.1264,830,0,0,0,4920.44,0.1762,0.4277,0,0.2404,-0.2594,0.2414,-0.0614,-0.0775,33.5,0.0867,0.0131,5832,30617,0.3995,-0.0642,0.99,0,0
100165,Retail,7.8,St. Tammany,89828,0.2249,0.0883,1063.29,0.16,3,45940,0.5114,0.0559,24,0,1,1,,1,0.3213,793,1,0,0,95.47,0.3794,0.512,0,-0.1834,-0.1032,-0.0022,0.0681,0.1096,39.6,0.2816,0.0102,4732,53382,0.3281,0.5628,25.41,56,0
100166,Real Estate,5.9,Lafayette,695317,0.1394,-0.0422,33031.12,0.55,13,0,0,0.0657,0,0,0,8,249128.35,,0.2694,773,0,0,0,5778.08,0.0861,0.6276,0,0.056,-0.0885,0.0987,-0.0139,0.3651,27.3,0.3606,0.02,3356,68022,0.2279,0.0301,10.56,49,0
